iyear,imonth,iday,extended,governorate,city,longitude,latitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1_txt,gname,individual,weaptype,weaptype_txt,nkills
2014,8,8,0,Minya,Unknown,30.76184,28.087097,1,0,2,Armed Assault,21,Utilities,107,Electricity,Power Station,Egypt,Unknown,0,8,Incendiary,0
2014,8,11,0,Al Sharqia,Tenth of Ramadan,31.73076,30.306699,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Unknown,0,6,Explosives,0
2014,8,12,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Child,Egypt,Unknown,0,6,Explosives,0
2014,8,13,0,North Sinai,Matallah,34.183889,31.218889,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,House,Egypt,Unknown,0,6,Explosives,1
2014,8,14,0,Cairo,Helwan,31.317676,29.854085,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Vehicle of Police Sergeant,Egypt,Muslim Brotherhood,0,5,Firearms,1
2014,8,15,0,Monufia,Unknown,31.013082,30.565576,1,0,3,Bombing/Explosion,21,Utilities,107,Electricity,Power Pylon,Egypt,Unknown,0,6,Explosives,0
2014,8,17,0,Al Sharqia,Tenth of Ramadan,31.73076,30.306699,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,8,18,0,Gharbia,As Santah,31.130546,30.747309,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Islamic State of Iraq and the Levant (ISIL),0,5,Firearms,1
2014,8,18,1,Cairo,Cairo,31.334314,30.084628,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Orfei Harsha'am,0,9,Melee,4
2014,8,19,0,North Sinai,Unknown,33.617577,30.608472,1,0,4,Hijacking,19,Transportation,99,Bus (excluding tourists),Passenger Microbus,Egypt,Unknown,0,13,Unknown,0
2014,8,19,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Religious Compound,Egypt,Unknown,0,6,Explosives,0
2014,8,21,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,102,Subway,Subway Train,Egypt,Unknown,0,6,Explosives,0
2014,8,21,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle of Conscripts,Egypt,Unknown,0,6,Explosives,0
2014,8,27,0,North Sinai,Rafah,34.241281,31.250196,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Recruit,Egypt,Unknown,0,5,Firearms,1
2014,8,18,1,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,113,Alleged Informant,Suspected Spies,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,9,Melee,4
2014,8,28,1,North Sinai,Naga Shabana,34.241389,31.148611,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,1
2014,8,30,0,North Sinai,Unknown,33.617577,30.608472,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,113,Alleged Informant,Suspected Spies,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,9,Melee,2
2014,9,2,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Armored Vehicle,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,11
2014,9,3,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Sergeant: Mahmoud Mohamed,Egypt,Unknown,0,5,Firearms,1
2014,9,3,0,Port Said,Port Said,32.304858,31.266208,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2014,9,5,1,North Sinai,Wadi al-Qari,34.364319,30.887489,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,113,Alleged Informant,Suspected Informant,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,13,Unknown,1
2014,9,8,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Tank,Egypt,Unknown,0,6,Explosives,0
2014,9,9,1,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,113,Alleged Informant,Suspected Spy,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,9,Melee,1
2014,9,11,0,Gharbia,Tanta,30.999529,30.787678,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Unknown,0,6,Explosives,0
2014,9,12,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldier,Egypt,Unknown,0,5,Firearms,1
2014,9,12,0,Minya,Unknown,30.76184,28.087097,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Sergeant,Egypt,Unknown,0,5,Firearms,2
2014,9,12,0,Suez,Unknown,31.947627,30.086821,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2014,9,16,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Patrol,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,6
2014,9,17,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Unknown,0,6,Explosives,1
2014,9,18,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Camp,Egypt,Unknown,0,6,Explosives,0
2014,9,19,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Child,Egypt,Unknown,0,6,Explosives,0
2014,9,21,0,Cairo,Cairo,30.063242,30.063242,1,0,3,Bombing/Explosion,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Ajnad Misr,0,6,Explosives,2
2014,9,21,0,Gharbia,Tanta,30.999529,30.787678,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Club,Egypt,Unknown,0,6,Explosives,0
2014,9,21,0,Gharbia,Al-Mahalla Al-Kubra,31.170674,30.968777,1,0,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Building,Egypt,Unknown,0,6,Explosives,0
2014,9,21,0,Gharbia,Tanta,30.999529,30.787678,1,0,3,Bombing/Explosion,1,Business,6,Medical/Pharmaceutical,Hospital,Egypt,Unknown,0,6,Explosives,0
2014,9,21,0,Gharbia,Tanta,30.999529,30.787678,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Square,Egypt,Unknown,0,6,Explosives,0
2014,9,25,0,Giza,Nahia,31.130505,30.047067,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,9,27,0,Minya,Minya,30.76184,28.087097,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Church,Egypt,Unknown,0,6,Explosives,0
2014,9,27,0,Al Sharqia,Minya al-Qamh,31.345509,30.51048,1,0,3,Bombing/Explosion,9,Food or Water Supply,52,Water Supply,Water Pipeline,Egypt,Unknown,0,6,Explosives,0
2014,9,29,0,Giza,Giza,31.185193,30.022924,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,9,30,0,Sohag,Dar al-Salam,32.058934,26.278256,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,"Officers: Ahmed Farouk, Ahmed Omar",Egypt,Unknown,0,5,Firearms,1
2014,10,2,0,Gharbia,Unknown,31.03351,30.875356,1,0,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Office of Municipal Governor,Egypt,Muslim Brotherhood,0,6,Explosives,0
2014,10,2,0,Gharbia,Al-Mahalla Al-Kubra,31.170674,30.968777,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim Brotherhood,0,6,Explosives,0
2014,10,2,0,Gharbia,Al-Mahalla Al-Kubra,31.170674,30.968777,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Mahalla Police Club,Egypt,Muslim Brotherhood,0,6,Explosives,0
2014,10,2,0,Gharbia,Unknown,31.03351,30.875356,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim Brotherhood,0,6,Explosives,0
2014,10,2,0,Gharbia,Kafr al-Zayat,30.818955,30.824734,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Muslim Brotherhood,0,6,Explosives,0
2014,10,3,0,North Sinai,Gora,34.163253,31.127887,1,0,6,Hostage Taking (Kidnapping),15,Religious Figures/Institutions,85,Religious Figure,Sufi Leader: Sheikh Khaled al-Ratil Sawarka,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,0
2014,10,5,0,North Sinai,Unknown,33.617577,30.608472,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,113,Alleged Informant,Suspected Spies,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,9,Melee,3
2014,10,5,0,North Sinai,Unknown,33.617577,30.608472,0,0,1,Assassination,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,House of Tribal Chieftain,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,0
2014,10,6,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Patrols,Egypt,Unknown,0,6,Explosives,1
2014,10,10,0,Al Sharqia,Belbeis district,31.563298,30.416963,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Tracks,Egypt,Unknown,0,6,Explosives,0
2014,10,10,0,Al Sharqia,Minya al-Qamh,31.347135,30.51284,1,0,3,Bombing/Explosion,19,Transportation,99,Bus (excluding tourists),Bus,Egypt,Unknown,0,6,Explosives,0
2014,10,14,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,0
2014,10,14,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,102,Subway,Subway Station,Egypt,Ajnad Misr,0,6,Explosives,0
2014,10,16,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Microbus,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,2
2014,10,16,0,Gharbia,Tanta,30.999529,30.787678,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,86,Place of Worship,Mosque,Egypt,Unknown,0,6,Explosives,0
2014,10,19,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Armored Vehicle,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,7
2014,10,22,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Ajnad Misr,0,6,Explosives,0
2014,10,22,0,Gharbia,Kafr al-Zayat,30.823359,30.819121,1,0,3,Bombing/Explosion,14,Private Citizens & Property,73,Vehicles/Transportation,Tok Tok Car,Egypt,Unknown,0,6,Explosives,0
2014,10,23,0,Beheira,Damanhour,30.472794,31.042644,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Cars,Egypt,Unknown,0,8,Incendiary,0
2014,10,24,0,North Sinai,Karm al-Qawadis,34.076081,30.886219,1,1,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,34
2014,10,24,0,Giza,Giza,31.185193,30.022924,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officers,Egypt,Unknown,0,8,Incendiary,0
2014,10,24,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,5,Firearms,3
2014,10,24,0,Al Sharqia,Abu Kabir,31.669912,30.725535,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Sergeant: Ismail Ali Amin,Egypt,Unknown,0,5,Firearms,1
2014,10,24,0,Suez,Suez,32.55602,29.969238,1,0,7,Facility/Infrastructure Attack,7,Government (Diplomatic),46,Embassy/Consulate,Consulate Vehicles,Saudi Arabia,Unknown,0,8,Incendiary,0
2014,10,27,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Egypt,Unknown,0,6,Explosives,0
2014,10,28,0,Giza,Giza,31.185193,30.022924,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,10,29,0,Al Sharqia,Unknown,31.719546,30.732662,1,0,3,Bombing/Explosion,21,Utilities,,,Under-Construction Sewage Project,Egypt,Unknown,0,6,Explosives,0
2014,10,31,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Vehicle,Egypt,Unknown,0,6,Explosives,0
2014,11,1,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Cleaning Workers,Egypt,Unknown,0,6,Explosives,0
2014,11,3,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,4,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,101st Battalion Camp,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,0
2014,11,4,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,101st Battalion Camp,Egypt,Ansar Bayt al-Maqdis (Ansar Jerusalem),0,6,Explosives,0
2014,11,5,0,Monufia,Minuf,30.930646,30.465985,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Commuter Train,Egypt,Muslim extremists,0,6,Explosives,4
2014,11,5,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,102,Subway,Train No. 498,Egypt,Muslim extremists,0,6,Explosives,0
2014,11,6,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilian,Egypt,Muslim extremists,0,6,Explosives,0
2014,11,6,0,Al Sharqia,Tenth of Ramadan,31.73076,30.306699,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,7,0,Ismailia,Ismailia,32.271459,30.596492,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Muslim extremists,0,5,Firearms,1
2014,11,8,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,8,Educational Institution,50,Other Personnel,Security Guards,Egypt,Unknown,0,6,Explosives,0
2014,11,9,0,Faiyum,Faiyum,30.838811,29.311707,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,5,Firearms,1
2014,11,11,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,11,11,0,Beni Suef,Beni Suef,31.09818,29.080087,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,12,1,Damietta,Unknown,31.814312,31.417651,1,0,2,Armed Assault,4,Military,29,Military Unit/Patrol/Convoy,Patrol Boat,Egypt,Youth of the Land of Egypt,0,5,Firearms,4
2014,11,12,0,Giza,Giza,31.185193,30.022924,1,0,3,Bombing/Explosion,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Unknown,0,6,Explosives,1
2014,11,12,0,Unknown,Unknown,,,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Track,Egypt,Unknown,0,6,Explosives,0
2014,11,12,0,Unknown,Unknown,,,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Track,Egypt,Unknown,0,6,Explosives,0
2014,11,12,0,North Sinai,Unknown,33.617577,30.608472,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,11,13,0,North Sinai,Sheikh Zuweid,34.110425,31.211645,1,0,6,Hostage Taking (Kidnapping),4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Sinai Province of the Islamic State,0,5,Firearms,3
2014,11,13,0,North Sinai,Rafah,34.240191,31.280267,1,0,6,Hostage Taking (Kidnapping),3,Police,25,Police Security Forces/Officers,Officers,Egypt,Sinai Province of the Islamic State,0,5,Firearms,2
2014,11,13,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,102,Subway,Subway Train,Egypt,Unknown,0,6,Explosives,0
2014,11,14,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Corporal: Saber Mohamed Ibrahim,Egypt,Unknown,0,5,Firearms,0
2014,11,20,0,Cairo,Helwan,31.317676,29.854085,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Post,Egypt,Ajnad Misr,0,6,Explosives,0
2014,11,20,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Train,Egypt,Unknown,0,6,Explosives,0
2014,11,20,0,Al Sharqia,Unknown,31.719546,30.732662,1,0,7,Facility/Infrastructure Attack,19,Transportation,99,Bus (excluding tourists),Bus,Egypt,Unknown,0,8,Incendiary,0
2014,11,20,0,Al Sharqia,Unknown,31.719546,30.732662,1,0,7,Facility/Infrastructure Attack,19,Transportation,99,Bus (excluding tourists),Bus,Egypt,Unknown,0,8,Incendiary,0
2014,11,20,0,Al Sharqia,Unknown,31.719546,30.732662,1,0,7,Facility/Infrastructure Attack,19,Transportation,99,Bus (excluding tourists),Bus,Egypt,Unknown,0,8,Incendiary,0
2014,11,21,0,North Sinai,Mahdiyah,34.219944,31.173071,1,0,3,Bombing/Explosion,14,Private Citizens & Property,113,Alleged Informant,House of Suspected Spy: Sheikh Moniem al-Mani'i,Egypt,Unknown,0,6,Explosives,0
2014,11,22,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Bus,Egypt,Unknown,0,6,Explosives,0
2014,11,22,0,Beni Suef,Wasta,31.204954,29.334104,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Track,Egypt,Muslim Brotherhood,0,6,Explosives,1
2014,11,22,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Forces,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2014,11,23,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Truck,Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2014,11,26,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Truck,Egypt,Sinai Province of the Islamic State,0,5,Firearms,3
2014,11,26,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,Cairo,Cairo,31.334314,30.084628,1,0,1,Assassination,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Egypt,Sinai Province of the Islamic State,0,5,Firearms,2
2014,11,28,0,Qalyubia,Abu Zabal,31.354515,30.248908,1,0,1,Assassination,4,Military,29,Military Unit/Patrol/Convoy,Patrol,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2014,11,28,0,Cairo,Unknown,31.235733,30.044552,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,Alexandria,Unknown,29.696268,30.762296,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,Faiyum,Unknown,30.842839,29.308393,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,Beni Suef,Unknown,31.094774,29.07605,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,Al Sharqia,Abu Kabir,31.668627,30.727154,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Patrol Car,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Square,Egypt,Unknown,0,6,Explosives,0
2014,11,28,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Armored Vehicle,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,12,1,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2014,11,30,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,12,2,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2014,12,3,0,Al Sharqia,Unknown,31.742241,30.730803,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Railway Track,Egypt,Unknown,0,6,Explosives,0
2014,12,4,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,12,4,0,Ismailia,Ismailia,32.302438,30.594712,1,0,2,Armed Assault,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,5,Firearms,1
2014,12,5,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Residence of Officer,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,12,6,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Unknown,0,6,Explosives,0
2014,12,6,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2014,12,9,0,Cairo,Cairo,31.334314,30.084628,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,12,10,0,North Sinai,Arish,33.800864,31.126646,0,0,3,Bombing/Explosion,8,Educational Institution,49,School/University/Educational Building,School Complex,Egypt,Unknown,0,6,Explosives,0
2014,12,14,0,North Sinai,Arish,33.800864,31.126646,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Post,Egypt,Unknown,0,5,Firearms,2
2014,12,16,0,Alexandria,Alexandria,29.894987,31.18051,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,5,Firearms,0
2014,12,17,0,Cairo,Cairo,31.334314,30.084628,1,0,3,Bombing/Explosion,3,Police,25,Police Security Forces/Officers,Lieutenant,Egypt,Unknown,0,6,Explosives,0
2014,12,18,0,Beheira,Wafaiyyah,30.59391,30.765961,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Warrant Officer: Rabi Muhammad Ali al-Sawi,Egypt,Unknown,0,5,Firearms,1
2014,12,18,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,12,18,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,20,Unknown,,,Unknown,Egypt,Unknown,0,6,Explosives,0
2014,12,19,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,1,0,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,12,22,0,Cairo,Cairo,31.334314,30.084628,1,0,2,Armed Assault,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Non-Commissioned Officer,Egypt,Unknown,0,5,Firearms,0
2014,12,23,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,21,Utilities,106,Gas,Gas Pipeline,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,12,23,0,Alexandria,Alexandria,29.894987,31.18051,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Officer,Egypt,Unknown,0,5,Firearms,1
2014,12,23,1,North Sinai,Unknown,33.907003,31.114107,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,113,Alleged Informant,Suspected Informants,Egypt,Sinai Province of the Islamic State,0,5,Firearms,2
2014,12,23,1,North Sinai,El Zuhayr,34.1643,31.1566,1,0,6,Hostage Taking (Kidnapping),2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Councilor,Egypt,Sinai Province of the Islamic State,0,5,Firearms,1
2014,12,24,0,North Sinai,Rafah,34.241281,31.250196,1,0,3,Bombing/Explosion,4,Military,36,Military Checkpoint,Checkpoint,Egypt,Sinai Province of the Islamic State,0,6,Explosives,0
2014,12,24,0,North Sinai,Sheikh Zuweid,34.117064,31.212225,0,0,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Convoy,Egypt,Unknown,0,6,Explosives,0
2014,12,25,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,4,Military,35,Military Transportation/Vehicle (excluding convoys),Armored Personnel Carrier (APC),Egypt,Sinai Province of the Islamic State,0,6,Explosives,2
2014,12,26,0,North Sinai,Arish,33.800864,31.126646,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Station,Egypt,Unknown,0,6,Explosives,0
